CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
21.748.188/0001-20;2025-03-31;1;TERP GLBL BRASIL I PARTICIPAÇÕES S.A.;027804;ITR;147941;2025-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147941
21.748.188/0001-20;2025-06-30;1;TERP GLBL BRASIL I PARTICIPAÇÕES S.A.;027804;ITR;151371;2025-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151371
21.748.188/0001-20;2025-09-30;1;TERP GLBL BRASIL I PARTICIPAÇÕES S.A.;027804;ITR;153119;2025-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153119
22.163.297/0001-49;2025-03-31;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;024139;ITR;147095;2025-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147095
22.163.297/0001-49;2025-06-30;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;024139;ITR;150273;2025-07-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150273
22.163.297/0001-49;2025-09-30;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;024139;ITR;152948;2025-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152948
22.261.473/0001-85;2025-03-31;1;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;025178;ITR;146965;2025-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146965
22.261.473/0001-85;2025-06-30;1;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;025178;ITR;151049;2025-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151049
22.261.473/0001-85;2025-06-30;2;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;025178;ITR;151069;2025-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151069
22.261.473/0001-85;2025-09-30;1;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;025178;ITR;153092;2025-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153092
22.266.175/0001-88;2025-03-31;1;FERTILIZANTES HERINGER S.A.;020621;ITR;147311;2025-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147311
22.266.175/0001-88;2025-06-30;1;FERTILIZANTES HERINGER S.A.;020621;ITR;151172;2025-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151172
22.266.175/0001-88;2025-09-30;1;FERTILIZANTES HERINGER S.A.;020621;ITR;152835;2025-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152835
22.543.331/0001-00;2025-03-31;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;ITR;146881;2025-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146881
22.543.331/0001-00;2025-06-30;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;ITR;150892;2025-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150892
22.543.331/0001-00;2025-09-30;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;ITR;152787;2025-11-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152787
23.041.875/0001-37;2025-03-31;1;ALMACENES ÉXITO S.A.;080225;ITR;147714;2025-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147714
23.096.269/0001-19;2025-03-31;1;RIO PARANA ENERGIA S.A.;025623;ITR;147499;2025-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147499
23.096.269/0001-19;2025-06-30;1;RIO PARANA ENERGIA S.A.;025623;ITR;151167;2025-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151167
23.096.269/0001-19;2025-09-30;1;RIO PARANA ENERGIA S.A.;025623;ITR;153240;2025-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153240
23.236.821/0001-27;2025-03-31;1;PATRIMAR ENGENHARIA S.A.;025305;ITR;147670;2025-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147670
23.236.821/0001-27;2025-03-31;2;PATRIMAR ENGENHARIA S.A.;025305;ITR;148392;2025-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148392
23.236.821/0001-27;2025-06-30;1;PATRIMAR ENGENHARIA S.A.;025305;ITR;150766;2025-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150766
23.236.821/0001-27;2025-06-30;2;PATRIMAR ENGENHARIA S.A.;025305;ITR;150792;2025-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150792
23.236.821/0001-27;2025-09-30;1;PATRIMAR ENGENHARIA S.A.;025305;ITR;152869;2025-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152869
23.373.000/0001-32;2025-03-31;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;ITR;146899;2025-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146899
23.373.000/0001-32;2025-06-30;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;ITR;150874;2025-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150874
23.373.000/0001-32;2025-06-30;2;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;ITR;150880;2025-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150880
23.373.000/0001-32;2025-09-30;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;ITR;152976;2025-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152976
23.438.929/0001-00;2025-03-31;1;ALARES INTERNET PARTICIPAÇÕES S/A;025194;ITR;147495;2025-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147495
23.438.929/0001-00;2025-06-30;1;ALARES INTERNET PARTICIPAÇÕES S/A;025194;ITR;150932;2025-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150932
23.438.929/0001-00;2025-09-30;1;ALARES INTERNET PARTICIPAÇÕES S/A;025194;ITR;153037;2025-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153037
23.994.857/0001-70;2025-03-31;1;ATOM EDUCAÇÃO E EDITORA S.A.;027677;ITR;147391;2025-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147391
23.994.857/0001-70;2025-06-30;1;ATOM EDUCAÇÃO E EDITORA S.A.;027677;ITR;150820;2025-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150820
23.994.857/0001-70;2025-09-30;1;ATOM EDUCAÇÃO E EDITORA S.A.;027677;ITR;152826;2025-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152826
24.230.275/0001-80;2025-03-31;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;ITR;147158;2025-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147158
24.230.275/0001-80;2025-03-31;2;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;ITR;147823;2025-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147823
24.230.275/0001-80;2025-06-30;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;ITR;150739;2025-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150739
24.230.275/0001-80;2025-09-30;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;ITR;153094;2025-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153094
24.396.489/0001-20;2025-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;ITR;147659;2025-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147659
24.396.489/0001-20;2025-06-30;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;ITR;151111;2025-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151111
24.396.489/0001-20;2025-09-30;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;ITR;153049;2025-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153049
24.624.490/0001-65;2025-03-31;1;ARGO TRANSMISSÃO DE ENERGIA S/A;024210;ITR;147551;2025-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147551
24.624.490/0001-65;2025-06-30;1;ARGO TRANSMISSÃO DE ENERGIA S/A;024210;ITR;151067;2025-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151067
24.624.490/0001-65;2025-09-30;1;ARGO TRANSMISSÃO DE ENERGIA S/A;024210;ITR;153101;2025-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153101
24.624.551/0001-94;2025-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;024120;ITR;147570;2025-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147570
24.624.551/0001-94;2025-03-31;2;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;024120;ITR;147605;2025-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147605
24.624.551/0001-94;2025-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;024120;ITR;151072;2025-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151072
24.624.551/0001-94;2025-06-30;2;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;024120;ITR;151455;2025-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151455
24.624.551/0001-94;2025-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;024120;ITR;153098;2025-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153098
24.921.465/0001-43;2025-03-31;1;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;026204;ITR;147617;2025-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147617
24.921.465/0001-43;2025-06-30;1;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;026204;ITR;151151;2025-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151151
24.921.465/0001-43;2025-09-30;1;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;026204;ITR;153216;2025-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153216
24.962.466/0001-36;2025-03-31;1;RUMO MALHA NORTE S.A.;015300;ITR;147542;2025-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147542
24.962.466/0001-36;2025-06-30;1;RUMO MALHA NORTE S.A.;015300;ITR;151018;2025-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151018
24.962.466/0001-36;2025-09-30;1;RUMO MALHA NORTE S.A.;015300;ITR;153378;2025-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153378
24.990.777/0001-09;2025-03-31;1;GRUPO MATEUS S.A.;025186;ITR;146801;2025-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146801
24.990.777/0001-09;2025-06-30;1;GRUPO MATEUS S.A.;025186;ITR;151037;2025-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151037
24.990.777/0001-09;2025-09-30;1;GRUPO MATEUS S.A.;025186;ITR;153261;2025-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153261
25.249.439/0001-83;2025-03-31;1;HOSPITAL CARE CALEDONIA S.A.;025771;ITR;148143;2025-05-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148143
25.249.439/0001-83;2025-06-30;1;HOSPITAL CARE CALEDONIA S.A.;025771;ITR;151533;2025-08-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151533
25.249.439/0001-83;2025-09-30;1;HOSPITAL CARE CALEDONIA S.A.;025771;ITR;157998;2026-05-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157998
25.369.840/0001-57;2025-03-31;1;COMERC ENERGIA S.A.;026280;ITR;146888;2025-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146888
25.369.840/0001-57;2025-03-31;2;COMERC ENERGIA S.A.;026280;ITR;147992;2025-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147992
25.369.840/0001-57;2025-06-30;1;COMERC ENERGIA S.A.;026280;ITR;150890;2025-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150890
25.369.840/0001-57;2025-09-30;1;COMERC ENERGIA S.A.;026280;ITR;152711;2025-11-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152711
26.072.786/0001-46;2025-03-31;1;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;026816;ITR;147460;2025-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147460
26.345.998/0001-50;2025-03-31;1;ECONOMATICA S.A.;026077;ITR;147678;2025-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147678
26.345.998/0001-50;2025-06-30;1;ECONOMATICA S.A.;026077;ITR;151186;2025-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151186
26.345.998/0001-50;2025-09-30;1;ECONOMATICA S.A.;026077;ITR;153231;2025-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153231
26.462.693/0001-28;2025-03-31;1;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;025062;ITR;146944;2025-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146944
26.462.693/0001-28;2025-06-30;1;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;025062;ITR;150641;2025-08-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150641
26.462.693/0001-28;2025-06-30;2;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;025062;ITR;150668;2025-08-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150668
26.462.693/0001-28;2025-09-30;1;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;025062;ITR;152689;2025-11-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152689
26.609.050/0001-64;2025-03-31;1;TRAVESSIA SECURITIZADORA S.A.;024082;ITR;147929;2025-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147929
26.609.050/0001-64;2025-06-30;1;TRAVESSIA SECURITIZADORA S.A.;024082;ITR;151336;2025-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151336
26.609.050/0001-64;2025-09-30;1;TRAVESSIA SECURITIZADORA S.A.;024082;ITR;152960;2025-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152960
26.659.061/0001-59;2025-03-31;1;MPM CORPÓREOS S.A.;025445;ITR;146978;2025-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146978
26.659.061/0001-59;2025-06-30;1;MPM CORPÓREOS S.A.;025445;ITR;150653;2025-08-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150653
26.659.061/0001-59;2025-09-30;1;MPM CORPÓREOS S.A.;025445;ITR;152780;2025-11-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152780
26.664.057/0001-89;2025-03-31;1;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;024341;ITR;147872;2025-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147872
26.664.057/0001-89;2025-06-30;1;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;024341;ITR;151421;2025-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151421
26.664.057/0001-89;2025-09-30;1;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;024341;ITR;153227;2025-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153227
26.845.702/0001-60;2025-03-31;1;BELÉM TRANSMISSORA DE ENERGIA S.A;024457;ITR;147865;2025-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147865
26.845.702/0001-60;2025-06-30;1;BELÉM TRANSMISSORA DE ENERGIA S.A;024457;ITR;151038;2025-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151038
26.845.702/0001-60;2025-09-30;1;BELÉM TRANSMISSORA DE ENERGIA S.A;024457;ITR;153201;2025-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153201
26.982.634/0001-80;2025-03-31;1;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;027197;ITR;148044;2025-05-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148044
26.982.634/0001-80;2025-03-31;2;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;027197;ITR;148045;2025-05-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148045
26.982.634/0001-80;2025-03-31;3;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;027197;ITR;148046;2025-05-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148046
26.982.634/0001-80;2025-03-31;4;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;027197;ITR;148047;2025-05-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148047
26.982.634/0001-80;2025-03-31;5;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;027197;ITR;148093;2025-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148093
26.982.634/0001-80;2025-06-30;1;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;027197;ITR;151641;2025-08-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151641
26.982.634/0001-80;2025-09-30;1;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;027197;ITR;153245;2025-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153245
27.093.558/0001-15;2025-03-31;1;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;022012;ITR;147009;2025-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147009
27.093.558/0001-15;2025-06-30;1;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;022012;ITR;150946;2025-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150946
27.093.558/0001-15;2025-09-30;1;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;022012;ITR;152978;2025-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152978
27.137.879/0001-74;2025-03-31;1;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;024147;ITR;147583;2025-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147583
27.137.879/0001-74;2025-03-31;2;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;024147;ITR;148595;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148595
27.137.879/0001-74;2025-06-30;1;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;024147;ITR;150636;2025-08-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150636
27.137.879/0001-74;2025-09-30;1;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;024147;ITR;152685;2025-11-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152685
27.157.474/0001-06;2025-03-31;1;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;025615;ITR;146997;2025-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146997
27.157.474/0001-06;2025-06-30;1;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;025615;ITR;150665;2025-08-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150665
27.157.474/0001-06;2025-09-30;1;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;025615;ITR;152728;2025-11-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152728
