CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
00.000.000/0001-91;2025-12-31;1;BCO BRASIL S.A.;001023;DFP;154715;2026-02-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154715
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DFP;154939;2026-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154939
00.070.698/0001-11;2025-12-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DFP;155793;2026-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155793
00.080.671/0001-00;2025-12-31;1;CARAMURU ALIMENTOS S.A.;026190;DFP;155564;2026-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155564
00.194.724/0001-13;2025-12-31;1;AUREN OPERAÇÕES S.A.;026174;DFP;155042;2026-03-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155042
00.242.184/0001-04;2025-12-31;1;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;026069;DFP;155869;2026-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155869
00.336.701/0001-04;2025-12-31;1;TELEC BRASILEIRAS S.A. TELEBRAS;011258;DFP;155551;2026-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155551
00.357.038/0001-16;2025-12-31;1;AXIA ENERGIA NORTE S.A.;027472;DFP;155341;2026-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155341
00.359.742/0001-08;2025-12-31;1;FICTOR ALIMENTOS S.A. - EM RECUPERAÇÃO JUDICIAL;015423;DFP;159108;2026-06-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159108
00.359.742/0001-08;2025-12-31;2;FICTOR ALIMENTOS S.A. - EM RECUPERAÇÃO JUDICIAL;015423;DFP;159200;2026-06-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159200
00.383.281/0001-09;2025-12-31;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;DFP;155404;2026-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155404
00.389.481/0001-79;2025-12-31;1;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;024880;DFP;155788;2026-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155788
00.644.907/0001-93;2025-12-31;1;INVESTCO S.A.;018589;DFP;154919;2026-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154919
00.743.065/0001-27;2025-12-31;1;LITEL PARTICIPACOES S.A.;015091;DFP;155775;2026-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155775
00.776.574/0001-56;2025-12-31;1;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;DFP;155701;2026-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155701
00.864.214/0001-06;2025-12-31;1;ENERGISA S.A.;015253;DFP;155325;2026-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155325
00.864.214/0001-06;2025-12-31;2;ENERGISA S.A.;015253;DFP;155355;2026-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155355
00.864.214/0001-06;2025-12-31;3;ENERGISA S.A.;015253;DFP;155361;2026-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155361
00.873.894/0001-24;2025-12-31;1;LETS RENT A CAR S/A;027383;DFP;155424;2026-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155424
00.897.864/0001-58;2025-12-31;1;SANTA CATARINA PART INVEST SA;015199;DFP;155373;2026-03-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155373
00.897.864/0001-58;2025-12-31;2;SANTA CATARINA PART INVEST SA;015199;DFP;155492;2026-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155492
00.924.429/0001-75;2025-12-31;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;DFP;155207;2026-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155207
00.938.574/0001-05;2025-12-31;1;CONC RIO-TERESOPOLIS S.A.;019208;DFP;155162;2026-03-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155162
00.974.211/0001-25;2025-12-31;1;LINHA AMARELA S.A. - LAMSA;024937;DFP;155742;2026-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155742
00.979.969/0001-56;2025-12-31;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;DFP;155009;2026-03-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155009
01.027.058/0001-91;2025-12-31;1;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;DFP;154462;2026-01-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154462
01.083.200/0001-18;2025-12-31;1;NEOENERGIA S.A.;015539;DFP;154723;2026-02-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154723
01.107.327/0001-20;2025-12-31;1;BBM LOGÍSTICA S.A.;024660;DFP;159168;2026-06-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159168
01.107.327/0001-20;2025-12-31;2;BBM LOGÍSTICA S.A.;024660;DFP;159219;2026-06-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159219
01.258.944/0001-26;2025-12-31;1;RUMO MALHA SUL S.A.;015709;DFP;155765;2026-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155765
01.319.044/0001-41;2025-12-31;1;WTC AMAZONAS SUITE HOTEL S.A.;015741;DFP;155881;2026-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155881
01.417.222/0001-77;2025-12-31;1;MRS LOGISTICA S.A.;017949;DFP;155442;2026-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155442
01.543.032/0001-04;2025-12-31;1;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;025577;DFP;155693;2026-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155693
01.545.826/0001-07;2025-12-31;1;GAFISA S.A.;016101;DFP;155755;2026-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155755
01.548.981/0001-79;2025-12-31;1;INVESTIMENTOS BEMGE S.A.;006041;DFP;154628;2026-02-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154628
01.599.101/0001-93;2025-12-31;1;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DFP;158161;2026-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=158161
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DFP;159210;2026-06-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159210
01.616.929/0001-02;2025-12-31;1;SANEAMENTO DE GOIAS SA;019186;DFP;155299;2026-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155299
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DFP;155450;2026-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155450
01.838.723/0001-27;2025-12-31;1;BRF S.A.;016292;DFP;155456;2026-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155456
01.851.771/0001-55;2025-12-31;1;524 PARTICIPACOES S.A.;016284;DFP;154874;2026-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154874
01.896.779/0001-38;2025-12-31;1;CSU DIGITAL S.A.;020044;DFP;155277;2026-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155277
01.917.818/0001-36;2025-12-31;1;LIGHT ENERGIA S.A.;023000;DFP;155563;2026-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155563
01.938.783/0001-11;2025-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;018708;DFP;155856;2026-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155856
01.957.772/0001-89;2025-12-31;1;SUL 116 PARTICIPAÇÕES S.A. - EM LIQUIDAÇÃO;016438;DFP;155932;2026-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155932
01.968.293/0001-68;2025-12-31;1;ELETRORIVER S.A.;026891;DFP;154509;2026-01-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154509
01.989.044/0001-59;2025-12-31;1;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;016551;DFP;155882;2026-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155882
02.016.440/0001-62;2025-12-31;1;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;016527;DFP;155115;2026-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155115
02.016.507/0001-69;2025-12-31;1;AXIA ENERGIA SUL S.A.;027480;DFP;155161;2026-03-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155161
02.041.460/0001-93;2025-12-31;1;V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.;027022;DFP;154906;2026-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154906
02.062.747/0001-08;2025-12-31;1;SUDESTE S.A.;016586;DFP;155815;2026-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155815
02.149.205/0001-69;2025-12-31;1;PORTO SEGURO S.A.;016659;DFP;154597;2026-02-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154597
02.171.304/0001-47;2025-12-31;1;FGR INCORPORAÇÕES S.A.;028010;DFP;155244;2026-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155244
02.193.750/0001-52;2025-12-31;1;DEXXOS PARTICIPAÇÕES S.A.;016632;DFP;155652;2026-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155652
02.201.787/0001-85;2025-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DFP;155792;2026-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155792
02.217.319/0001-07;2025-12-31;1;YBYRÁ CAPITAL S.A.;016705;DFP;155954;2026-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155954
02.217.319/0001-07;2025-12-31;2;YBYRÁ CAPITAL S.A.;016705;DFP;156260;2026-04-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156260
02.255.187/0001-08;2025-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DFP;155459;2026-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155459
02.258.422/0001-97;2025-12-31;1;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;017868;DFP;155904;2026-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155904
02.281.836/0001-37;2025-12-31;1;TRANSNORDESTINA LOGISTICA SA;020443;DFP;155368;2026-03-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155368
02.281.836/0001-37;2025-12-31;2;TRANSNORDESTINA LOGISTICA SA;020443;DFP;158916;2026-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=158916
02.286.479/0001-08;2025-12-31;1;LOCALIZA FLEET S.A.;024813;DFP;154954;2026-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154954
02.291.077/0001-93;2025-12-31;1;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;019232;DFP;155226;2026-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155226
02.291.077/0001-93;2025-12-31;2;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;019232;DFP;155230;2026-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155230
02.302.100/0001-06;2025-12-31;1;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;016985;DFP;154921;2026-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154921
02.302.101/0001-42;2025-12-31;1;EMAE - EMPRESA METROP. DE AGUAS E ENERGIA S.A.;016993;DFP;157077;2026-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157077
02.328.280/0001-97;2025-12-31;1;ELEKTRO REDES S.A.;017485;DFP;154729;2026-02-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154729
02.338.534/0001-58;2025-12-31;1;LONGDIS S.A.;017434;DFP;155579;2026-03-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155579
02.351.144/0001-18;2025-12-31;1;TEGMA GESTAO LOGISTICA S.A.;020800;DFP;155185;2026-03-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155185
02.351.877/0001-52;2025-12-31;1;LWSA S/A;024910;DFP;155030;2026-03-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155030
02.357.251/0001-53;2025-12-31;1;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;024872;DFP;155771;2026-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155771
02.365.069/0001-44;2025-12-31;1;PADTEC HOLDING S.A.;018414;DFP;154916;2026-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154916
02.382.073/0001-10;2025-12-31;1;PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO;023469;DFP;156207;2026-04-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156207
02.387.241/0001-60;2025-12-31;1;RUMO S.A.;017450;DFP;155068;2026-03-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155068
02.397.080/0001-96;2025-12-31;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DFP;154730;2026-02-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154730
02.421.421/0001-11;2025-12-31;1;TIM S.A.;024929;DFP;154688;2026-02-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154688
02.429.144/0001-93;2025-12-31;1;CPFL ENERGIA S.A.;018660;DFP;155108;2026-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155108
02.451.848/0001-62;2025-12-31;1;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;020192;DFP;154944;2026-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154944
02.474.103/0001-19;2025-12-31;1;ENGIE BRASIL ENERGIA S.A.;017329;DFP;154900;2026-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154900
02.474.103/0001-19;2025-12-31;2;ENGIE BRASIL ENERGIA S.A.;017329;DFP;155137;2026-03-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155137
02.502.844/0001-66;2025-12-31;1;RUMO MALHA PAULISTA S.A.;017930;DFP;155607;2026-03-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155607
02.509.491/0001-26;2025-12-31;1;CONC ECOVIAS IMIGRANTES S.A.;020397;DFP;155434;2026-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155434
02.536.066/0001-26;2025-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DFP;155614;2026-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155614
02.536.066/0001-26;2025-12-31;2;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DFP;155626;2026-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155626
02.558.157/0001-62;2025-12-31;1;TELEFÔNICA BRASIL S.A;017671;DFP;154821;2026-02-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154821
02.560.878/0001-07;2025-12-31;1;HOSPITAL ANCHIETA S.A.;026468;DFP;156173;2026-04-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156173
02.591.787/0001-39;2025-12-31;1;CAPITALPART PARTICIPACOES S.A.;017493;DFP;155490;2026-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155490
02.600.854/0001-34;2025-12-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DFP;154724;2026-02-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154724
02.635.522/0001-95;2025-03-31;1;JALLES MACHADO S.A.;025496;DFP;149510;2025-06-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149510
02.762.121/0001-04;2025-12-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DFP;155304;2026-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155304
02.762.124/0001-30;2025-12-31;1;BETAPART PARTICIPACOES S.A.;017884;DFP;154895;2026-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154895
02.796.775/0001-40;2025-12-31;1;GAMA PARTICIPACOES S.A.;017965;DFP;154889;2026-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154889
02.800.026/0001-40;2025-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DFP;155270;2026-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155270
02.800.026/0001-40;2025-12-31;2;COGNA EDUCAÇÃO S.A.;017973;DFP;155805;2026-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155805
02.846.056/0001-97;2025-12-31;1;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;018821;DFP;154655;2026-02-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154655
02.860.694/0001-62;2025-12-31;1;T4F ENTRETENIMENTO S.A.;022454;DFP;155712;2026-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155712
02.916.265/0001-60;2025-12-31;1;JBS S.A.;020575;DFP;155687;2026-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155687
02.919.555/0001-67;2025-12-31;1;ARTERIS S.A.;019771;DFP;155003;2026-03-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155003
02.919.555/0001-67;2025-12-31;2;ARTERIS S.A.;019771;DFP;155574;2026-03-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155574
02.932.074/0001-91;2025-12-31;1;HYPERA S.A.;021431;DFP;155321;2026-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155321
02.950.811/0001-89;2025-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DFP;155843;2026-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155843
02.992.449/0001-09;2025-12-31;1;PROMPT PARTICIPACOES S.A.;018333;DFP;154878;2026-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154878
02.998.301/0001-81;2025-12-31;1;RIO PARANAPANEMA ENERGIA S.A.;018368;DFP;154952;2026-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154952
02.998.301/0001-81;2025-12-31;2;RIO PARANAPANEMA ENERGIA S.A.;018368;DFP;156115;2026-04-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156115
02.998.611/0001-04;2025-12-31;1;ISA ENERGIA BRASIL;018376;DFP;154871;2026-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154871
03.014.553/0001-91;2025-12-31;1;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;019330;DFP;155158;2026-03-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155158
03.025.305/0001-46;2025-12-31;1;RODOVIAS DAS COLINAS S.A.;023167;DFP;156047;2026-04-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156047
03.207.703/0001-83;2025-12-31;1;CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A;021849;DFP;155040;2026-03-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155040
